Record_ID,Date,Exporter_ID,State,Industry,MSME_Udyam,Manufacturing_Capacity_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_Terms,Prompt_Response_Score,Hiring_Signal,   ,SalesNav_ProfileViews,SalesNav_JobChange,Intent_Score,Shipment_Value_USD,Quantity_Tons,Tariff_Impact,StockMarket_Impact,War_Risk,Natural_Calamity_Risk,Currency_Shift
5914,2024-12-12,EXP_3692,Haryana,Pharmaceuticals,1,,17115386,679,None,0,0.68,1,21987,6256,0,0.37,,4572,-0.8,-0.01,0,0,-0.1
5915,2024-03-26,EXP_2983,Telangana,Chemicals,1,,41262011,349,ISO14001,1,0.49,1,18888,9828,0,0.31,262764,2182,0.59,-0.1,1,1,-0.31
5916,2022-09-26,EXP_4667,Punjab,Chemicals,,914,56515872,797,None,1,0.71,1,15353,11759,1,0.95,NA,3112,0.65,-0.42,1,0,0.97
5917,2022-04-18,EXP_2014,Tamil Nadu,Chemicals,0,3912,50136426,513,ISO14001,1,0.85,1,7629,14237,1,0.44,338224,895,0.75,0.45,0,0,-0.55
5918,2022-08-15,EXP_5311,Haryana,Chemicals,0,,20473500,1133,RoHS,0,0.81,0,2914,11070,1,0.85,40512,1500,-0.78,0.92,1,0,0.92
5919,2023-01-24,EXP_6628,Rajasthan,Machinery,1,,14912579,1889,None,1,0.46,0,18001,5129,1,0.81,,4329,-0.86,0.84,0,1,-0.33
5920,2023-04-25,EXP_6438,Delhi,Electronics,1,,76442282,1174,None,1,0.98,1,13775,6038,0,0.11,NA,1638,-0.91,-0.38,1,0,-0.23
5921,2024-03-11,EXP_9245,Punjab,Machinery,,7163,53171815,541,None,0,0.55,1,4806,14080,0,0.81,,2300,0.45,-0.77,0,0,0.28
5922,2021-12-10,EXP_1603,Rajasthan,Pharmaceuticals,1,5336,75093627,524,FDA,0,0.92,0,23718,8486,1,0.51,,2644,0.57,0.59,0,1,-0.74
5923,2025-01-08,EXP_2066,Delhi,Engineering,,,37069261,312,None,1,0.97,0,4716,6817,0,0.09,476120,2381,0.64,0.7,1,0,-0.17
5924,2021-07-21,EXP_9115,Maharashtra,Textiles,0,,14663109,1642,ISO9001,0,0.98,1,10235,953,1,0.19,NA,4323,-0.89,-0.5,0,1,-0.85
5925,2023-10-28,EXP_7243,Delhi,IT Software,,2298,15615933,607,GDPR,0,0.44,1,21570,12568,1,0.2,NA,3225,0.93,0.11,1,0,-0.8
5926,2021-07-21,EXP_8171,Maharashtra,Electronics,,,22516665,1035,None,0,0.84,1,1910,6656,0,0.59,NA,4481,-0.3,0.86,0,0,-0.94
5927,2021-07-26,EXP_6586,Karnataka,Auto Parts,0,7068,60128117,172,ISO9001,0,0.94,1,17115,2610,0,0.18,,593,-0.63,-0.94,1,0,-0.02
5928,2022-11-15,EXP_8332,Tamil Nadu,Auto Parts,0,,9958696,773,ISO9001,1,0.33,1,5159,1613,1,0.21,NA,3442,0.3,0.96,1,1,-0.3
5929,2022-10-17,EXP_5174,Gujarat,IT Software,0,,61070224,339,ISO27001,1,0.92,0,430,13881,1,0.49,,1197,-0.66,0.35,0,0,-0.78
5930,2021-11-10,EXP_1456,Delhi,Textiles,,8009,45371219,1608,None,0,0.85,0,1899,6771,0,0.22,,4005,-0.34,0.92,0,0,-0.53
5931,2022-03-01,EXP_6455,Maharashtra,Engineering,,,14880554,1282,ISO14001,1,0.04,0,4031,3466,0,0.02,407067,2300,0.37,0.96,1,1,0.74
5932,2021-10-11,EXP_4495,Punjab,Engineering,1,6845,35303689,650,ISO14001,0,0.84,1,23246,11058,0,0.43,,2671,0.21,0.38,0,1,0.02
5933,2021-07-17,EXP_5106,Delhi,Electronics,,,2119637,1457,None,0,0.66,0,2387,14981,0,0.91,NA,4958,0.25,0.92,0,1,-0.47
5934,2021-04-17,EXP_4768,Delhi,Chemicals,0,1864,21070144,1651,RoHS,0,0.25,1,11237,8390,1,0.95,NA,3235,0.81,0.06,0,0,-0.74
5935,2023-11-05,EXP_3711,Haryana,Engineering,0,8255,64331833,1392,ISO9001,1,0.28,0,13781,9514,0,0.54,650536,4218,-0.27,0.74,1,1,0.1
5936,2021-07-18,EXP_5980,Rajasthan,Solar,0,8095,39934174,1622,UL,0,0.75,1,13816,9340,1,0.56,NA,709,-0.21,0.74,1,0,0.11
5937,2023-08-01,EXP_7132,Delhi,Pharmaceuticals,1,,33476531,279,WHO-GMP,0,0.77,1,7277,13533,1,0.2,,2858,-0.52,0.15,1,1,-0.98
5938,2022-03-02,EXP_6286,Karnataka,Engineering,1,2290,48907960,944,None,1,0.64,1,1071,4223,0,0.75,804204,2655,-0.58,-0.12,0,1,0.78
5939,2023-02-25,EXP_8296,Haryana,Machinery,,,28321238,958,ISO9001,1,0.11,1,2142,2316,0,0.56,NA,2835,-0.59,-0.76,1,0,-0.03
5940,2024-09-28,EXP_1010,Karnataka,Solar,0,4715,71942072,120,TUV,1,0.78,0,15257,10597,1,0.59,NA,1863,-0.59,-0.31,0,1,-0.17
5941,2021-10-09,EXP_9309,Rajasthan,Chemicals,0,,31249218,231,None,1,0.2,0,10813,487,1,0.82,401241,3966,0.99,-0.41,1,1,-0.43
5942,2021-11-18,EXP_8483,Haryana,IT Software,0,5620,30421023,315,None,1,0.54,1,5768,1674,0,0.18,516228,3990,-0.22,0.53,1,0,0.64
5943,2022-03-26,EXP_6243,Tamil Nadu,Engineering,,7599,44146279,1159,CE,1,0.7,0,4129,8481,1,0.26,656418,4059,0.88,0.79,0,0,0.19
5944,2021-02-26,EXP_1206,Tamil Nadu,Textiles,,8432,46013878,555,None,1,0.15,0,10784,7210,0,0.87,,1763,0.58,-0.4,0,1,-0.01
5945,2022-11-08,EXP_8240,Punjab,Engineering,,,17296716,702,CE,1,0.34,0,9333,9340,1,0.42,,486,-0.27,0.16,1,1,-0.71
5946,2024-02-14,EXP_6141,Punjab,Auto Parts,1,,39936323,385,None,1,0.8,0,2237,9135,1,0.75,19533,2539,-0.11,-0.62,1,0,-0.93
5947,2024-02-12,EXP_4183,Punjab,Auto Parts,1,,37552716,1190,ISO9001,1,0.93,1,2657,5588,0,0.03,NA,1442,0,0.76,1,0,0.96
5948,2022-11-16,EXP_6177,Telangana,Auto Parts,,3511,73683162,381,ISO9001,1,0.77,0,23089,4614,0,0.98,112723,4372,0.52,-0.22,0,1,-0.33
5949,2024-06-21,EXP_7089,Delhi,Engineering,1,,14604664,1427,ISO14001,1,0.46,0,13790,12750,1,0.15,407477,3577,-0.27,-0.06,1,1,0.91
5950,2023-12-14,EXP_5057,Karnataka,Machinery,1,,57984388,1830,ISO9001,0,0.19,0,21448,8639,1,0.99,NA,3546,0.6,-0.78,1,1,0.89
5951,2023-05-19,EXP_8758,Haryana,Machinery,1,6686,7984712,278,ISO9001,0,0.95,1,15248,5030,0,0.41,NA,803,0.39,-0.79,1,0,0.15
5952,2021-11-03,EXP_9404,Maharashtra,IT Software,1,,74555582,1380,SOC2,0,0.41,0,21980,7501,1,0.15,,3863,0.62,-0.75,1,1,-0.91
5953,2022-07-07,EXP_9456,Tamil Nadu,Textiles,1,,68004032,950,None,0,0.27,1,16340,400,0,0.49,,884,-0.62,-0.77,0,0,0.66
5954,2022-06-21,EXP_4753,Karnataka,Solar,1,838,23413450,645,TUV,1,0.25,1,6288,11514,1,0.51,182049,2625,-0.73,-0.72,1,0,0.95
5955,2022-05-16,EXP_7619,Tamil Nadu,Auto Parts,,,8086784,1214,None,1,0.38,1,4722,7079,1,0.1,,2895,-0.31,0.41,1,0,0.09
5956,2024-04-04,EXP_1470,Punjab,Machinery,,,30911671,1241,None,0,0.86,0,23396,8760,0,0.25,NA,1954,-0.79,0.18,0,1,-0.53
5957,2023-06-08,EXP_9495,Maharashtra,Machinery,1,2894,61070245,486,ISO9001,0,0.96,0,11841,14353,1,0.63,NA,4373,0.73,-0.76,0,0,-0.22
5958,2021-09-14,EXP_5110,Punjab,Machinery,0,8352,74899333,1160,ISO9001,1,0.75,0,12169,12042,1,0.76,,1522,0.71,-0.92,1,1,0.87
5959,2024-01-06,EXP_1506,Maharashtra,Chemicals,,7027,74413845,1897,REACH,0,0.04,0,9702,13532,1,0.76,NA,3623,0.3,-0.53,0,1,0.51
5960,2023-05-27,EXP_6951,Karnataka,Auto Parts,0,,5622259,388,None,1,0.97,1,20578,10401,1,0.13,NA,2266,0.06,-0.19,1,1,0.74
5961,2021-05-22,EXP_9929,Haryana,Engineering,,,72544154,1700,CE,1,0.7,0,9183,7173,1,0.08,NA,1386,0.2,0.26,0,1,0.08
5962,2022-03-16,EXP_7449,Karnataka,Pharmaceuticals,,,75761280,1658,None,0,0.25,0,16993,14001,0,0.72,97934,4341,0.91,0.39,1,1,0.56
5963,2021-08-29,EXP_7717,Maharashtra,Auto Parts,,1188,34075150,501,None,0,0.64,0,7911,8535,0,0.7,NA,2512,0.09,0.06,1,0,-0.94
5964,2025-01-20,EXP_2855,Rajasthan,Electronics,0,5245,67463253,937,None,0,0.08,0,4703,8524,1,0.3,NA,2377,-0.06,0.61,1,0,-0.66
5965,2023-05-18,EXP_6810,Haryana,IT Software,,,60653256,1360,ISO27001,0,1,1,6154,9726,0,0.63,,1510,0.19,-0.03,1,0,0.63
5966,2021-02-26,EXP_7951,Gujarat,Machinery,,198,28455320,16,ISO9001,0,0.69,0,19772,14185,0,0.22,,4588,0.1,0.3,0,1,0.27
5967,2021-11-05,EXP_7920,Haryana,Pharmaceuticals,1,1623,77463919,1707,FDA,1,0.95,1,21418,14652,1,0.53,114025,3775,0.54,-0.39,0,0,-0.76
5968,2024-01-16,EXP_2593,Telangana,Solar,1,1089,69654919,724,TUV,0,0.58,1,1298,12960,0,0.16,NA,1229,-0.54,0.17,0,1,-0.16
5969,2022-02-06,EXP_2293,Karnataka,Electronics,1,,1337723,583,None,1,0.72,0,12127,12199,1,0.04,NA,303,0.41,-0.87,0,1,-0.09
5970,2021-08-26,EXP_7025,Rajasthan,Engineering,0,,41191240,1070,ISO14001,0,0.58,1,9712,14151,0,0.47,,2599,0.8,-0.27,1,1,-0.55
5971,2024-12-15,EXP_2451,Haryana,Chemicals,1,328,61242186,150,ISO14001,0,0.55,0,17534,14429,0,0.01,NA,1559,0.14,-0.77,1,0,0.53
5972,2023-08-14,EXP_4204,Delhi,Engineering,,143,49374902,501,ISO9001,1,0.83,1,17692,13364,1,0.41,NA,4990,-0.51,0.73,1,1,0.68
5973,2022-11-18,EXP_7158,Gujarat,Electronics,0,4252,79885653,661,None,0,0.66,1,21792,1405,1,0.55,NA,2090,0.52,-0.49,1,0,0.5
5974,2024-11-01,EXP_4082,Punjab,Auto Parts,,7687,78119169,972,None,1,0.26,1,15095,2049,0,0.63,,257,-0.94,-0.57,0,1,0.59
5975,2023-07-06,EXP_7775,Punjab,IT Software,1,,21149307,856,None,0,0.69,1,24483,4228,1,0.87,NA,3778,0.36,0.1,0,0,0.15
5976,2021-01-27,EXP_8621,Karnataka,Medical Devices,1,,10721032,773,ISO9001,0,0.66,0,21926,5060,1,0.76,NA,2649,0.61,-0.63,1,1,0.06
5977,2021-11-21,EXP_2026,Rajasthan,Solar,1,1074,48087995,1289,UL,0,0.81,1,23473,5029,1,0.74,NA,3283,-0.21,0.99,0,0,0
5978,2021-12-27,EXP_8705,Gujarat,Medical Devices,0,,72214809,1883,ISO9001,0,0.49,1,20889,13306,1,0.33,,1266,-0.36,0.17,0,1,0.88
5979,2024-05-14,EXP_4014,Telangana,Solar,0,,37333968,807,None,0,0.59,0,2541,9850,1,0.38,776620,2943,0.26,-0.01,1,1,-0.21
5980,2021-10-07,EXP_7829,Haryana,Electronics,1,8214,69084289,310,ISO9001,1,0.9,0,7963,13708,0,0.59,130605,2214,-0.5,-0.79,1,0,0.74
5981,2023-07-15,EXP_9611,Punjab,Auto Parts,1,,2010232,759,None,0,0.91,0,18020,6771,1,0.05,650637,4587,0.55,-0.65,1,0,-0.09
5982,2022-11-26,EXP_6916,Delhi,Medical Devices,1,1714,3696101,318,None,0,0.2,0,507,3003,0,0.33,470637,1617,0.41,0.15,0,0,-0.9
5983,2022-11-08,EXP_4994,Rajasthan,Engineering,0,2971,50767551,1267,None,0,0.62,0,19653,12146,1,0.18,NA,1674,0.6,0.52,0,1,-0.25
5984,2023-09-01,EXP_9632,Rajasthan,Machinery,1,1534,28617691,744,ISO9001,1,0.68,0,15849,4011,1,0.59,263373,1493,-0.24,-0.21,0,0,0.92
5985,2024-02-09,EXP_6842,Punjab,IT Software,0,,5014068,1483,GDPR,0,0.33,0,17381,1967,1,0.23,NA,588,-0.09,-0.42,1,1,-0.12
5986,2022-11-13,EXP_4248,Telangana,Auto Parts,0,,55697619,681,ISO9001,1,0.74,1,5461,5960,1,0.96,468072,1257,-0.47,0.87,1,0,0.05
5987,2024-05-09,EXP_3588,Gujarat,Pharmaceuticals,,,12938006,527,EU-GMP,0,0.27,0,19354,5669,1,0.9,523594,4152,-0.91,0.75,1,0,0.15
5988,2024-01-05,EXP_3939,Karnataka,Chemicals,1,,20463890,747,ISO14001,0,0.05,0,7187,13986,1,0.62,359064,3445,0.47,-0.43,0,1,-0.87
5989,2023-05-24,EXP_9157,Tamil Nadu,IT Software,,3207,54527729,279,GDPR,1,0.02,1,24109,7344,0,0.24,,2309,0.43,-0.49,1,0,0.36
5990,2022-08-14,EXP_5116,Tamil Nadu,IT Software,1,,45721446,1720,ISO27001,0,0.82,0,9374,4776,1,0.51,,548,0.75,0.07,0,1,-0.72
5991,2021-05-22,EXP_8397,Karnataka,Auto Parts,0,8082,47725906,1298,ISO9001,0,0.5,0,21378,13289,0,0.2,257117,204,0.71,-0.26,0,0,0.45
5992,2023-05-16,EXP_6493,Delhi,Electronics,0,1588,6469201,1205,None,0,0.56,0,11525,225,1,0.42,NA,3885,0.07,-0.95,1,0,-0.05
5993,2022-04-28,EXP_7901,Haryana,Engineering,1,4686,44275288,338,ISO9001,0,0.54,1,19884,13585,1,0.05,,1808,-0.62,0.75,1,1,0.07
5994,2022-02-07,EXP_4992,Tamil Nadu,Engineering,1,5353,57972009,103,None,0,0.51,0,21512,8125,0,0.7,NA,540,-0.05,0.56,1,1,0.5
5995,2023-06-13,EXP_3265,Haryana,IT Software,,7510,65221560,613,GDPR,1,0.82,1,14410,1594,1,0.91,,1335,1,0.5,1,1,-0.4
5996,2023-12-13,EXP_5346,Haryana,Medical Devices,1,,27463161,200,None,0,0.07,1,4263,4309,1,0.36,502864,2446,0.99,0.81,0,0,-0.4
5997,2024-05-12,EXP_8537,Tamil Nadu,Pharmaceuticals,,8912,21644844,837,EU-GMP,1,0.61,1,2219,6863,0,0.15,351223,1684,0.61,-0.83,0,0,-0.19
5998,2021-08-29,EXP_2014,Delhi,Solar,1,8491,72226936,195,IEC,0,0.32,1,11069,5353,0,0.77,,171,0.77,-0.72,1,1,0.89
5999,2023-05-22,EXP_1589,Gujarat,Electronics,,,26569898,1978,ISO9001,0,0.26,1,18588,1410,0,0.15,,2540,0.71,-0.84,1,1,-0.89
6000,2023-07-14,EXP_7420,Telangana,Textiles,1,,53463708,1709,ISO9001,1,0.44,1,10612,12051,1,0.7,475775,550,0.47,0.35,0,1,-0.02
6001,2024-01-06,EXP_2061,Karnataka,IT Software,1,2026,43702293,86,ISO27001,1,0.2,0,11583,3221,1,0.21,NA,630,-0.82,-0.48,0,1,-0.7
6002,2024-01-06,EXP_1896,Maharashtra,Machinery,,,70527122,1028,None,0,0.07,0,5536,784,0,0.7,,4564,0.04,0.72,0,1,-0.21
6003,2021-07-15,EXP_6807,Tamil Nadu,Machinery,1,,30909576,134,ISO9001,1,0.97,1,15767,5537,1,0.72,NA,559,0.75,-0.98,0,1,-0.51
6004,2022-10-10,EXP_1536,Karnataka,IT Software,0,4278,57636557,443,None,1,0.33,1,23294,12051,1,0.64,439775,1242,0.77,-0.82,1,0,0.12
6005,2021-12-08,EXP_3981,Tamil Nadu,Chemicals,1,8193,22056888,1818,ISO14001,1,0.22,1,23754,11941,1,0.77,,4997,-0.21,-0.31,1,0,0.13
6006,2021-03-26,EXP_7284,Tamil Nadu,Textiles,,,18128162,409,None,0,0.89,0,20281,8277,0,0.35,NA,1223,-0.48,-0.31,0,1,0.18
6007,2023-07-31,EXP_9840,Karnataka,Auto Parts,,,40916040,826,None,0,0.78,1,19558,6961,1,0.93,NA,3461,0.6,-0.75,1,1,0.39
6008,2021-12-24,EXP_8446,Karnataka,Solar,1,1509,34621521,1478,IEC,0,0.19,0,5960,2370,1,0.13,NA,1882,-0.36,-0.69,1,1,-0.02
6009,2022-10-08,EXP_5498,Punjab,Engineering,,,20474022,788,ISO14001,0,0.87,0,2079,4394,0,0.2,,1836,0.11,-0.84,0,0,0.12
6010,2023-10-03,EXP_8656,Maharashtra,Engineering,1,496,72245256,1919,ISO14001,0,0.31,1,13520,13797,0,0.28,722781,149,-0.38,0.07,1,0,-0.3
6011,2023-05-16,EXP_7907,Delhi,Electronics,0,3770,39138894,934,ISO9001,0,0.7,1,10412,5084,0,0.44,,1204,0.43,0.82,0,0,-0.99
6012,2024-05-02,EXP_4099,Gujarat,Solar,1,1781,27610645,1417,UL,0,0.46,1,6395,11458,1,0.92,827910,595,-0.51,-0.75,1,0,-0.47
6013,2022-11-12,EXP_9649,Gujarat,Engineering,1,5620,47830502,813,None,0,0.38,0,24130,10816,0,0.69,111844,2218,-0.89,-0.22,0,0,0.71
6014,2024-06-29,EXP_9656,Telangana,Engineering,,5280,6941412,375,ISO14001,1,0.1,0,23601,9587,1,0.24,,4169,-0.64,0.44,1,0,-0.95
6015,2024-01-08,EXP_2563,Rajasthan,Machinery,0,5533,19360991,865,None,0,0.27,1,17555,9527,1,0.85,NA,1884,-0.44,-0.44,0,1,-0.02
6016,2024-05-27,EXP_9239,Gujarat,IT Software,,858,68809576,1873,SOC2,1,0.48,0,10064,1569,0,0.04,NA,1681,0.14,-0.88,1,1,-0.45
6017,2022-11-18,EXP_2961,Punjab,Medical Devices,,,57090289,330,None,0,0.09,0,3130,3265,0,0.95,28565,4280,-0.62,0.43,0,1,-0.67
6018,2021-10-23,EXP_7048,Rajasthan,Electronics,0,,17960027,368,ISO9001,0,0.56,1,10577,7935,1,0.59,NA,470,0.58,0.87,1,1,-0.17
6019,2021-08-23,EXP_2101,Maharashtra,Medical Devices,,,57709207,331,None,0,0.25,0,2884,12161,0,0.86,,2391,-0.35,-0.39,1,0,0.24
6020,2022-10-14,EXP_9851,Maharashtra,Textiles,0,,73067693,445,ISO9001,0,0.68,1,17767,6070,1,0.4,NA,2975,0.17,-0.46,0,0,0.43
6021,2023-03-21,EXP_2289,Haryana,Textiles,0,,16530848,1887,None,1,0.07,1,24368,2815,1,0.69,412448,567,-0.94,0.5,1,0,-0.23
6022,2021-11-24,EXP_1201,Punjab,Electronics,1,5539,72457182,808,ISO9001,0,0.87,1,15205,8778,0,0.09,644178,395,0.04,-0.21,0,1,-0.06
6023,2025-01-07,EXP_2999,Gujarat,Electronics,0,,26190074,227,ISO9001,0,0.09,0,4295,2096,1,0.89,NA,106,0.55,-0.22,1,1,0.93
6024,2023-04-24,EXP_4765,Tamil Nadu,Chemicals,0,,41465626,1059,REACH,1,0.92,1,364,515,0,0.34,,1642,0.58,-0.84,1,0,-0.94
6025,2025-01-06,EXP_4411,Punjab,Textiles,,7093,69495069,1467,None,0,0.43,0,3616,4922,1,0.88,,3326,0.57,0.7,0,0,-0.22
6026,2022-07-26,EXP_8365,Rajasthan,Auto Parts,1,,73419543,516,ISO9001,1,0.98,0,9539,3892,0,0.03,,2364,0.34,0.18,1,1,0.58
6027,2024-03-30,EXP_5767,Telangana,Chemicals,,4385,75798680,681,ISO14001,1,0.87,1,13684,12934,1,0.02,NA,2910,0.57,-0.13,0,0,0.73
6028,2024-01-05,EXP_7668,Tamil Nadu,Engineering,,,53267460,431,CE,1,0.87,1,5672,1172,1,0.75,554800,1442,0.54,-0.28,0,0,0.79
6029,2022-07-10,EXP_1388,Gujarat,Auto Parts,1,6327,66689255,1747,ISO9001,1,0.78,0,20230,14304,0,0.25,142405,155,0.56,-0.24,0,0,-0.97
6030,2024-07-10,EXP_2511,Maharashtra,Auto Parts,0,,45851873,502,ISO9001,0,1,0,2592,12683,0,0.06,,287,0.13,-0.95,1,1,0.75
6031,2022-07-29,EXP_4196,Telangana,Engineering,,5719,64119148,643,ISO9001,0,0.54,0,11390,250,1,0.99,852074,1079,-0.11,0.99,0,0,-0.06
6032,2021-10-31,EXP_3148,Tamil Nadu,Auto Parts,1,6698,58466994,292,None,1,0.64,0,19946,1032,0,0.19,347481,1106,-0.64,0.83,0,0,0.5
6033,2022-02-17,EXP_8650,Delhi,IT Software,,,3449298,1718,ISO27001,1,0.63,1,21659,10145,0,0.05,269911,1510,-0.22,-0.06,1,0,0.47
6034,2023-08-27,EXP_7666,Haryana,Machinery,,,72820385,1141,ISO9001,1,0.99,0,17620,3051,1,0.19,NA,4404,0.26,-0.8,1,1,-0.9
6035,2023-07-05,EXP_4350,Punjab,Machinery,1,,65145597,722,None,0,0.53,0,20971,576,1,0.54,50507,3029,-0.55,-0.48,1,0,-0.87
6036,2022-11-05,EXP_6885,Punjab,Engineering,0,,24731194,1775,CE,0,0.07,0,1709,225,0,0.86,NA,225,-0.72,-0.43,0,1,0.86
6037,2023-04-23,EXP_4037,Haryana,IT Software,0,,62416469,255,None,1,0.68,1,17830,11999,1,0.6,,2766,-0.31,-0.54,0,0,0.16
6038,2024-12-13,EXP_1505,Telangana,IT Software,1,4212,18384989,209,SOC2,1,0.23,0,14914,12277,0,0.01,,3234,0.19,0.56,0,1,-0.51
6039,2021-05-19,EXP_7636,Gujarat,Engineering,0,868,14396843,1368,ISO14001,0,0.78,0,5775,8727,0,0.57,NA,3160,-0.62,-0.92,1,1,-0.43
6040,2023-01-24,EXP_1345,Punjab,Textiles,1,,31079533,354,ISO9001,1,0.96,1,19274,4008,0,0.81,,3692,0.21,-0.03,1,0,-0.21
6041,2021-11-16,EXP_6230,Gujarat,Solar,0,,73546042,793,IEC,0,0.75,1,21926,4971,0,0.06,313067,4069,0.12,0.27,0,0,0.63
6042,2024-11-15,EXP_2379,Gujarat,Medical Devices,,672,42005938,1160,ISO9001,0,0.43,0,16114,14491,1,0.28,825609,3896,-0.18,0.39,1,1,-0.24
6043,2022-02-21,EXP_9454,Punjab,IT Software,1,,37072040,1624,GDPR,1,0.89,1,13991,13579,1,0.72,557769,3282,0.39,-0.12,0,1,0.65
6044,2024-01-13,EXP_6612,Gujarat,Machinery,0,,46733472,255,None,0,0.33,1,12688,13176,0,0.93,638032,848,-0.31,-0.98,0,1,-0.5
6045,2024-01-31,EXP_7698,Tamil Nadu,Solar,1,,57027113,1885,IEC,0,0.03,1,21949,7074,0,0.34,,3118,-0.52,-0.46,1,0,0.88
6046,2022-06-03,EXP_1460,Punjab,Pharmaceuticals,0,,15549606,665,FDA,1,0.89,0,2928,7688,0,0.72,,3380,0.38,0.43,1,0,-0.02
6047,2021-02-08,EXP_4475,Karnataka,Machinery,1,,46173641,236,None,0,0.93,1,12424,541,1,0.52,412235,379,-0.01,-0.46,1,0,0.26
6048,2023-09-01,EXP_7178,Tamil Nadu,Machinery,1,5363,6145239,1871,ISO9001,0,0.22,1,20441,8413,1,0.73,NA,4334,0.97,0.61,0,0,0.44
6049,2024-05-02,EXP_4232,Haryana,Electronics,1,,16786529,1533,None,0,0.27,1,11675,8360,0,0.75,,2460,0.88,0.76,1,0,0.76
6050,2023-11-05,EXP_1132,Karnataka,Medical Devices,,6942,1333296,1396,ISO9001,1,0.18,1,4422,2946,1,0.34,NA,4115,0.95,0.62,0,0,0.57
6051,2022-05-23,EXP_6920,Karnataka,Electronics,1,,33224088,1317,ISO9001,0,0.46,0,657,14915,1,0.91,NA,2920,-0.28,-0.25,0,1,0.68
6052,2024-02-11,EXP_9956,Karnataka,Auto Parts,,3017,26759213,520,None,1,1,0,22816,10790,0,0.22,NA,3082,0.62,0.79,1,0,-0.51
6053,2021-07-17,EXP_6963,Delhi,Engineering,1,,4817968,1576,CE,0,0.24,0,24056,13336,1,0.65,NA,3244,0.5,0.31,1,1,-0.89
6054,2024-12-02,EXP_9616,Rajasthan,Auto Parts,,4391,63324056,782,ISO9001,1,0.31,1,7485,10715,0,0.06,NA,1856,-0.66,0.22,0,1,-0.11
6055,2022-06-13,EXP_6939,Rajasthan,Engineering,0,,44772352,1257,CE,1,0.75,1,8832,4372,0,0.84,NA,4127,0.56,0.5,0,1,0.04
6056,2024-07-04,EXP_2650,Rajasthan,Machinery,1,,37569764,1372,ISO9001,0,0.63,0,23695,2779,1,0.88,,3654,0.84,-0.69,1,1,0.47
6057,2023-04-06,EXP_5161,Maharashtra,Auto Parts,0,,48652581,1454,ISO9001,1,0.21,1,11622,7451,1,0.35,453082,176,0.13,0.1,0,1,-0.97
6058,2024-10-13,EXP_8608,Karnataka,Electronics,0,2087,79094040,905,ISO9001,1,0.46,0,13842,12992,1,0.7,,979,0.51,-0.65,1,1,-1
6059,2021-11-28,EXP_5241,Tamil Nadu,Medical Devices,,6968,38834159,1744,None,1,0.71,1,4567,6788,1,0.74,803555,3594,-0.55,-0.52,1,1,-0.22
6060,2024-05-21,EXP_8913,Maharashtra,Machinery,,6554,76417345,447,None,0,0,0,21903,9812,0,0.42,,1026,0.93,-0.56,1,0,0.68
6061,2021-10-24,EXP_8285,Telangana,Auto Parts,0,8843,46109316,1121,ISO9001,1,0.55,1,15334,9838,1,0.17,,4840,0.93,-0.55,1,1,0.19
6062,2024-05-23,EXP_2335,Rajasthan,Textiles,,5014,61265285,611,ISO9001,0,0.78,0,16259,1915,0,0.69,84884,427,-0.77,0.99,1,1,-0.66
6063,2023-05-06,EXP_7471,Rajasthan,Medical Devices,,,16111588,1451,ISO9001,0,0.77,1,10476,610,1,0.1,,884,0.59,0.88,1,0,0.3
6064,2023-12-03,EXP_9793,Maharashtra,Auto Parts,0,5109,55675550,120,None,0,0.82,0,12017,5717,0,0.71,316635,2215,-0.32,-0.11,1,1,0.35
6065,2021-09-25,EXP_4358,Tamil Nadu,Chemicals,,3171,50835946,570,REACH,1,0.3,1,23759,13166,1,0.91,704528,637,0.99,-0.4,1,0,-0.58
6066,2021-02-26,EXP_4275,Telangana,Solar,1,3674,22640347,1278,UL,1,0.14,0,20909,13831,0,1,170442,3639,-0.3,-0.7,0,1,-0.28
6067,2022-12-21,EXP_4764,Punjab,Medical Devices,1,6956,26702382,1387,ISO9001,1,0.99,0,4489,14371,0,0.83,600511,4350,0.82,0.34,1,1,0.69
6068,2024-05-23,EXP_6099,Rajasthan,IT Software,,,29776075,849,GDPR,0,0.99,0,3217,1803,0,0.88,133597,3722,-0.96,-0.3,0,1,-0.4
6069,2024-07-06,EXP_2768,Karnataka,Auto Parts,,,62026496,1554,None,0,0.14,1,16931,4997,1,0.54,NA,2717,-0.59,-0.64,0,0,-0.52
6070,2023-10-13,EXP_9573,Rajasthan,Pharmaceuticals,,,6701673,1696,None,0,0.88,0,12981,9117,0,0.76,278797,278,0.71,0.28,0,1,-0.73
6071,2022-10-23,EXP_9958,Gujarat,Pharmaceuticals,1,3248,39891801,612,EU-GMP,1,0.55,0,12640,1168,1,0.75,,4588,-0.82,-0.91,0,0,-0.15
6072,2021-04-26,EXP_8110,Telangana,Textiles,1,,43901280,1118,ISO9001,1,0.66,0,19955,13192,1,0.11,,3131,0.31,-0.98,1,1,-0.78
6073,2024-06-11,EXP_3165,Maharashtra,IT Software,0,,42402079,1868,SOC2,0,0.61,1,4651,13410,1,0.39,212968,987,-0.01,-0.39,0,1,0.9
6074,2022-08-24,EXP_1784,Maharashtra,Electronics,0,4445,76347549,1644,None,0,0.57,1,948,5582,1,0.48,NA,528,0.55,-0.45,1,1,0.96
