News_ID,Date,Region,Event_Type,Impact_Level,Affected_Industry,Tariff_Change,StockMarket_Shock,War_Flag,Natural_Calamity_Flag,Currency_Shift
2132,2023-01-02,Europe,War Alert,Medium,Pharmaceuticals,0.19,0.11,0,0,-0.56
2133,2023-08-16,North America,Natural Calamity,Medium,Machinery,0.63,0.49,1,1,0.44
2134,2024-01-16,Middle East,War Alert,Medium,Medical Devices,0.06,0.69,0,1,-0.43
2135,2024-04-09,Global,Natural Calamity,Medium,Solar,-0.39,-0.46,1,1,-0.57
2136,2022-08-16,Asia,War Alert,Medium,Pharmaceuticals,0.82,-0.65,0,1,-0.43
2137,2024-11-01,Middle East,Tariff Update,High,Electronics,-0.47,0.15,0,0,-0.57
2138,2023-04-22,Europe,Natural Calamity,Medium,IT Software,0.36,0.49,0,0,0.29
2139,2022-10-15,Asia,Natural Calamity,High,Machinery,-0.41,0.78,1,1,0.3
2140,2022-04-11,Middle East,Stock Crash,Medium,Pharmaceuticals,0.5,0,0,0,0.69
2141,2022-05-03,Asia,Tariff Update,Low,Pharmaceuticals,-0.06,-0.88,1,0,0.79
2142,2023-09-07,Asia,Natural Calamity,High,Textiles,-0.32,0.14,1,0,-0.36
2143,2024-06-14,North America,Supply Chain Shock,Medium,Chemicals,0.7,-0.53,0,1,0.74
2144,2024-03-05,Middle East,Trade Agreement,Low,Engineering,-0.16,-0.63,0,0,-0.15
2145,2021-06-04,Asia,Trade Agreement,Low,Medical Devices,0.77,-0.96,0,1,0.63
2146,2021-01-11,Global,Tariff Update,Low,Engineering,-0.32,0.99,0,0,-0.23
2147,2024-02-14,North America,Stock Crash,High,Engineering,0.39,-0.14,0,0,-0.15
2148,2021-05-16,Global,Stock Crash,High,Machinery,-0.13,-0.66,1,0,-0.02
2149,2022-04-24,Middle East,Trade Agreement,Medium,Textiles,-0.58,0.96,0,0,-0.64
2150,2024-06-01,North America,Stock Crash,High,Textiles,0,-0.46,1,1,0.32
2151,2024-03-26,Europe,Stock Crash,Medium,Textiles,0.67,-0.1,1,1,-0.23
2152,2023-07-04,North America,Tariff Update,High,Machinery,0.94,-0.19,1,1,0.86
2153,2024-08-29,Middle East,Tariff Update,Low,Textiles,-0.94,-0.97,1,1,0.56
2154,2024-07-29,Europe,Tariff Update,Low,Chemicals,-0.19,-0.51,0,0,-0.33
2155,2024-08-08,Asia,War Alert,Low,Medical Devices,0.1,0.05,0,0,0.31
2156,2024-06-02,Asia,Tariff Update,Medium,IT Software,-0.05,0.23,0,1,-0.49
2157,2022-10-15,North America,Supply Chain Shock,Medium,Machinery,0.44,-0.78,1,0,-0.16
2158,2021-11-19,Europe,War Alert,High,Pharmaceuticals,-0.92,-0.07,0,1,-0.62
2159,2023-03-14,Middle East,Stock Crash,High,Machinery,0.25,0.26,0,1,-0.91
2160,2021-07-31,Middle East,Trade Agreement,High,Textiles,-0.11,0.49,1,1,-0.28
2161,2024-09-08,Middle East,Tariff Update,Medium,Electronics,-0.02,0.41,0,0,-0.36
2162,2021-02-10,Asia,Natural Calamity,High,Electronics,-0.9,0.8,1,1,0.67
2163,2021-04-12,North America,War Alert,Low,Engineering,-0.98,0.4,1,0,-0.45
2164,2024-01-21,Europe,Tariff Update,Medium,Engineering,-0.36,-0.11,1,0,0.5
2165,2021-07-08,North America,Trade Agreement,Low,Auto Parts,-0.49,-0.21,1,1,0.38
2166,2024-03-25,Middle East,Trade Agreement,High,Pharmaceuticals,0.56,-0.88,1,0,-0.34
2167,2024-06-05,North America,Natural Calamity,Medium,Engineering,-0.28,0.99,1,1,0.1
2168,2022-02-11,Europe,Natural Calamity,Low,Electronics,0.01,-0.74,1,0,1
2169,2023-03-26,Middle East,Tariff Update,Low,Medical Devices,-0.5,-0.58,0,0,0.68
2170,2021-02-07,Asia,Stock Crash,Low,IT Software,-0.27,-0.64,0,0,-1
2171,2021-10-19,Middle East,Natural Calamity,Low,Medical Devices,-0.43,0.73,0,0,0.44
2172,2022-01-14,Middle East,Tariff Update,Low,IT Software,-0.71,0.35,1,1,0.04
2173,2021-07-29,Asia,Tariff Update,High,Machinery,-0.97,-0.98,0,0,0.37
2174,2023-02-13,Global,Trade Agreement,Medium,Solar,-0.37,0.99,0,1,0.13
2175,2022-12-31,North America,Natural Calamity,Low,IT Software,-0.03,-0.48,1,0,0.17
2176,2022-10-05,Asia,War Alert,High,Textiles,-0.4,0.96,0,1,-0.83
2177,2024-06-01,Middle East,Supply Chain Shock,Low,Chemicals,-0.19,-0.85,1,0,-0.95
2178,2021-02-13,Asia,Natural Calamity,High,Pharmaceuticals,-0.73,-0.17,0,1,0.08
2179,2021-03-17,Europe,Stock Crash,High,Pharmaceuticals,0.97,0.62,0,0,0.79
2180,2023-09-09,Middle East,Supply Chain Shock,High,Textiles,0.93,0.37,0,0,-0.77
2181,2021-11-17,North America,Tariff Update,Low,Textiles,-0.06,0.64,1,1,0.14
2182,2022-11-10,Europe,War Alert,High,IT Software,-0.51,-0.17,1,1,-0.48
2183,2023-01-02,Global,Natural Calamity,Medium,Chemicals,-0.82,-0.31,0,1,-0.16
2184,2022-06-25,Asia,War Alert,High,Machinery,-0.14,0.42,1,1,-0.13
2185,2023-07-23,North America,Tariff Update,High,Pharmaceuticals,0.71,0.75,0,1,0.24
2186,2021-09-19,Europe,Natural Calamity,Medium,Chemicals,-0.48,-0.41,1,0,-0.97
2187,2023-07-21,Asia,Stock Crash,High,Textiles,-0.3,0.29,1,0,-0.77
2188,2021-05-02,Global,Tariff Update,High,Textiles,0.72,0.17,0,0,-0.06
2189,2024-06-18,Middle East,Natural Calamity,Medium,Engineering,0.04,-0.19,0,1,-0.11
2190,2021-11-07,North America,Natural Calamity,Low,Pharmaceuticals,0.12,0.38,1,0,0.44
2191,2024-12-26,Europe,Stock Crash,Medium,Chemicals,-0.96,0.71,1,1,-0.46
2192,2023-02-15,Asia,Supply Chain Shock,Medium,Chemicals,-0.49,0.56,0,1,0.13
2193,2025-01-31,Europe,War Alert,Medium,Solar,0.27,-0.35,1,0,-0.64
2194,2023-12-05,Middle East,Tariff Update,Low,Solar,0.43,-0.01,1,1,-0.75
2195,2021-10-02,North America,Tariff Update,Low,Textiles,0.34,-0.5,1,0,-0.58
2196,2022-02-04,Global,War Alert,Low,Electronics,-0.26,0.45,1,0,-0.25
2197,2021-12-12,Europe,Supply Chain Shock,High,Solar,-0.63,-1,0,0,0.02
2198,2023-02-25,Global,Supply Chain Shock,Medium,Solar,-0.63,0.15,0,1,0.06
2199,2022-03-30,Global,Trade Agreement,High,Machinery,0.53,0.68,0,1,0.44
2200,2024-07-29,Global,Trade Agreement,Low,Engineering,0.52,0.08,1,1,-0.92
2201,2022-02-02,Europe,Stock Crash,Low,Auto Parts,0.49,0.81,0,1,-0.5
2202,2022-07-01,Asia,Stock Crash,Medium,IT Software,-0.27,0.91,0,1,-0.49
2203,2023-04-02,Europe,Stock Crash,Low,Medical Devices,-0.12,0.48,0,1,-0.07
2204,2023-07-30,Global,Trade Agreement,Medium,Machinery,-0.5,-0.22,0,1,-0.05
2205,2022-04-12,Asia,War Alert,High,IT Software,0.27,-0.74,0,1,0.27
2206,2024-12-21,Middle East,Natural Calamity,High,Electronics,-0.88,0.95,1,0,0.66
2207,2024-12-15,Europe,Supply Chain Shock,Medium,IT Software,0.53,0.56,0,0,0.52
2208,2021-08-31,Middle East,Supply Chain Shock,High,Solar,0.7,0.22,1,0,0.04
2209,2023-12-28,Asia,Supply Chain Shock,Low,Machinery,0.37,0.78,0,1,0.61
2210,2022-01-18,Europe,Supply Chain Shock,Medium,Solar,0.09,-0.47,0,0,0.42
2211,2024-09-06,Middle East,Trade Agreement,High,Engineering,0.89,0.46,0,1,-0.59
2212,2024-02-05,Middle East,Tariff Update,High,Textiles,0.97,0.64,1,0,-0.46
2213,2021-07-15,Global,Natural Calamity,Medium,IT Software,0.17,0.36,1,1,-0.32
2214,2023-02-14,Middle East,Supply Chain Shock,Low,Auto Parts,-0.01,-0.82,0,1,0.8
2215,2023-08-16,Europe,War Alert,High,Engineering,0.37,0.2,1,1,-0.36
2216,2022-06-08,Europe,Supply Chain Shock,High,Electronics,0.93,-0.7,1,1,-0.62
2217,2023-10-31,Asia,Supply Chain Shock,High,Auto Parts,0.3,0.12,1,1,0.13
2218,2022-06-25,Europe,Tariff Update,High,Chemicals,0.75,-0.51,0,1,-0.73
2219,2021-03-14,Europe,Natural Calamity,Low,Auto Parts,-0.17,-0.63,0,1,0.72
2220,2021-11-18,Middle East,Natural Calamity,Low,Machinery,-0.69,-0.48,1,1,-0.06
2221,2022-11-15,Asia,War Alert,Low,Solar,-0.14,-0.33,1,0,0.54
2222,2023-03-28,Middle East,Stock Crash,Low,Chemicals,-0.04,-0.65,1,0,-0.36
2223,2021-08-22,North America,Natural Calamity,Medium,Chemicals,0.41,-0.47,0,1,-0.47
2224,2022-06-15,Global,War Alert,High,IT Software,-0.08,-0.84,0,0,-0.48
2225,2024-05-02,Global,War Alert,Low,IT Software,0.3,-0.81,0,1,0.68
2226,2021-12-06,Europe,Tariff Update,Low,Textiles,0.53,-0.32,1,1,-0.01
2227,2022-07-13,Middle East,Stock Crash,Medium,Pharmaceuticals,-0.19,0.08,1,1,-0.63
2228,2023-07-06,Global,Trade Agreement,Medium,Auto Parts,0.95,0.16,1,0,0.73
2229,2022-08-11,Global,Trade Agreement,High,IT Software,-0.69,-0.02,0,1,0.89
2230,2021-12-02,Global,Supply Chain Shock,Medium,Engineering,0.16,-0.29,1,0,-0.78
2231,2022-06-05,Europe,Natural Calamity,High,Pharmaceuticals,-0.28,0.71,0,0,0.14
2232,2022-11-10,Global,War Alert,High,Solar,0,0.53,0,1,-0.4
2233,2021-02-19,Middle East,Tariff Update,High,Machinery,0.16,-0.32,0,1,0.34
2234,2023-07-04,Europe,War Alert,High,Engineering,0.69,0.66,1,1,0.75
2235,2024-03-01,Middle East,Trade Agreement,Low,Textiles,0.03,-0.38,0,0,-0.32
2236,2022-04-02,North America,Stock Crash,Low,Electronics,-0.73,-0.65,1,0,-0.75
2237,2024-04-14,North America,Stock Crash,High,Machinery,0.62,0.35,1,0,-0.17
2238,2021-11-20,North America,Supply Chain Shock,Low,Machinery,-0.26,0.5,1,0,-0.79
2239,2023-08-07,Europe,Tariff Update,High,IT Software,0.77,0.02,0,1,-0.98
2240,2021-10-30,Global,Tariff Update,Low,IT Software,-0.66,-0.7,1,0,-0.56
2241,2025-01-05,Middle East,Stock Crash,High,Textiles,-0.35,0.43,0,0,-0.16
2242,2025-02-04,North America,Supply Chain Shock,Medium,Chemicals,-0.88,-0.49,1,0,0.54
2243,2022-03-04,North America,Tariff Update,Low,Machinery,-0.63,-0.05,0,1,0.43
2244,2021-11-14,Global,Supply Chain Shock,Low,Auto Parts,-0.08,-0.61,1,0,-0.74
2245,2023-06-24,North America,Natural Calamity,Low,Machinery,-0.7,0.58,0,0,-0.45
2246,2021-05-22,Asia,Supply Chain Shock,Low,IT Software,0.87,-0.18,1,0,-0.59
2247,2021-07-24,North America,Stock Crash,High,IT Software,0.33,-0.71,0,0,-0.98
2248,2024-12-26,Europe,Supply Chain Shock,High,Machinery,-0.56,0.82,1,1,0.01
2249,2021-04-13,Global,Supply Chain Shock,Medium,Machinery,-0.63,-0.93,0,0,0.88
2250,2023-01-24,North America,War Alert,Medium,Auto Parts,0.67,0.07,0,1,-0.84
2251,2024-08-12,Asia,War Alert,High,Solar,0.39,0.3,0,1,-0.74
2252,2023-07-16,Asia,Supply Chain Shock,High,Chemicals,-0.52,-0.12,0,0,0.7
2253,2021-02-08,Europe,Trade Agreement,Medium,Electronics,-0.92,-0.6,0,0,0.1
2254,2022-06-02,Asia,Supply Chain Shock,Low,Solar,0.26,0.78,0,1,-0.3
2255,2022-07-23,North America,Tariff Update,High,Pharmaceuticals,-0.54,0.63,1,1,-0.1
2256,2024-04-14,Europe,Tariff Update,High,Auto Parts,0.29,0.7,1,1,0.68
2257,2023-11-23,Europe,Trade Agreement,High,Machinery,-0.58,0.46,0,0,0.14
2258,2022-10-15,Asia,War Alert,High,Electronics,0.17,0.77,1,1,0.13
2259,2023-12-28,Asia,War Alert,Low,Chemicals,-0.63,0.52,0,1,0.27
2260,2024-09-12,Global,Supply Chain Shock,Low,IT Software,0.46,-0.06,0,1,-0.98
2261,2024-09-05,Global,Tariff Update,Medium,IT Software,-0.43,0.66,0,0,0.42
2262,2022-09-03,Asia,Tariff Update,High,Textiles,0.43,0.67,1,0,0.75
2263,2024-05-06,Middle East,Tariff Update,High,Textiles,-0.67,0.94,1,1,-0.54
2264,2022-12-05,North America,Tariff Update,Low,IT Software,-0.52,-0.85,0,0,0.22
2265,2022-01-23,Asia,Stock Crash,High,IT Software,-0.21,0.49,1,0,0.27
2266,2021-03-23,Europe,Stock Crash,Low,Auto Parts,-0.23,-0.12,1,0,-0.93
2267,2024-05-09,Asia,Supply Chain Shock,Low,Electronics,0.94,-0.47,0,0,0.55
2268,2024-01-27,Europe,Supply Chain Shock,High,Solar,-0.52,-0.69,0,0,-0.82
2269,2023-06-20,North America,Trade Agreement,Medium,Medical Devices,-0.98,-0.3,1,1,0.28
2270,2023-08-14,North America,Tariff Update,High,Engineering,0.43,0.52,0,0,0.22
2271,2024-08-12,Middle East,Stock Crash,Low,Engineering,-0.12,-0.92,1,1,0.33
2272,2023-06-16,Asia,Trade Agreement,High,Electronics,-0.17,-0.51,1,0,-0.03
2273,2022-06-12,Global,Supply Chain Shock,High,Pharmaceuticals,-0.76,0.3,0,0,0.09
2274,2022-11-03,Middle East,Natural Calamity,High,Engineering,0.81,0.66,0,1,-0.61
2275,2021-11-05,Asia,Trade Agreement,Medium,Engineering,0.38,0.31,0,1,0.22
2276,2022-09-03,North America,Trade Agreement,Medium,Electronics,0.73,0.98,0,0,0.96
2277,2022-10-21,Middle East,Natural Calamity,Medium,Textiles,0.16,-0.27,0,0,-0.72
2278,2022-09-03,Europe,Natural Calamity,Low,Medical Devices,0.17,0.8,1,1,1
2279,2024-10-11,North America,Stock Crash,Low,Engineering,0.96,0.6,0,0,-0.28
2280,2023-09-02,Middle East,War Alert,Low,Chemicals,0.97,0.17,0,1,0.47
2281,2024-12-03,Middle East,War Alert,Medium,Machinery,-0.27,0.19,1,1,0.43
2282,2024-12-23,Europe,Natural Calamity,High,Engineering,0.76,0.12,0,0,0.9
2283,2024-09-25,Global,War Alert,Medium,Electronics,0.7,0.48,1,0,-0.7
2284,2022-01-19,Middle East,Trade Agreement,Low,Machinery,-0.5,-0.09,1,1,-0.29
2285,2025-02-06,Europe,Stock Crash,Medium,Auto Parts,-0.49,0.17,1,0,-0.43
2286,2023-01-05,North America,War Alert,Medium,Machinery,-0.41,-0.19,0,1,0.62
2287,2023-06-13,Europe,Trade Agreement,Low,Chemicals,-0.96,0.12,1,1,-0.96
2288,2021-03-28,North America,Natural Calamity,High,Pharmaceuticals,0.12,-0.57,1,0,0.71
2289,2023-03-29,Global,Supply Chain Shock,High,Auto Parts,0.16,0.47,0,1,-0.24
2290,2023-10-06,Europe,Natural Calamity,Low,Engineering,0.74,-0.28,0,1,0.98
2291,2022-09-08,North America,Trade Agreement,High,Auto Parts,0.08,0.94,0,0,0.6
2292,2021-09-24,Middle East,Tariff Update,Low,Engineering,-0.57,-0.1,0,0,0.42
2293,2021-03-06,Europe,Natural Calamity,Low,Engineering,0.29,-0.36,0,1,-0.65
2294,2023-06-03,Global,Stock Crash,High,Engineering,-0.71,-0.16,1,0,0.08
2295,2023-11-15,Asia,Tariff Update,High,Chemicals,0.92,0.59,0,0,0.75
2296,2023-10-27,Asia,Trade Agreement,Low,Pharmaceuticals,0.48,0.08,1,0,0.04
2297,2022-08-21,Middle East,Tariff Update,Low,Solar,0.23,-0.54,1,0,0.19
2298,2023-01-13,Middle East,Tariff Update,Low,Solar,0.18,0.27,1,0,0.53
2299,2024-09-29,Europe,Tariff Update,Medium,Solar,-0.66,-0.55,1,1,-0.97
2300,2024-04-26,Global,War Alert,High,Medical Devices,0.84,-0.76,1,1,-0.86
2301,2021-01-28,North America,Natural Calamity,Low,Engineering,0.78,-0.25,0,0,-0.33
2302,2024-06-30,Global,Supply Chain Shock,High,Textiles,0.84,0.78,1,1,0.8
2303,2024-07-20,Global,Natural Calamity,High,Textiles,-0.75,0.17,0,0,0.55
2304,2024-02-09,Global,Natural Calamity,High,IT Software,-0.97,-0.29,0,1,-0.42
2305,2023-06-19,Europe,Natural Calamity,Low,Auto Parts,-0.51,0.71,1,0,-0.13
2306,2024-01-06,Middle East,Stock Crash,Medium,Chemicals,-0.65,-0.74,1,0,-0.39
2307,2022-05-15,Global,War Alert,Low,Textiles,0.75,-0.07,1,1,0.4
2308,2023-01-27,Asia,Trade Agreement,High,Textiles,0.31,-0.57,1,0,0.44
2309,2021-08-16,Europe,Stock Crash,High,Pharmaceuticals,-0.45,0.76,0,0,-0.24
2310,2025-01-12,Europe,Supply Chain Shock,Low,IT Software,-0.77,-0.45,0,0,0.18
2311,2022-08-28,Middle East,War Alert,Low,Solar,0.44,0.73,1,1,-0.79
2312,2021-05-29,Global,Stock Crash,Medium,Auto Parts,0.22,0.99,1,1,-0.54
2313,2022-08-12,Global,Tariff Update,High,Chemicals,0.34,0.46,1,1,0.26
2314,2021-10-13,Europe,Tariff Update,Medium,Chemicals,-0.19,-0.48,0,1,-0.83
2315,2024-05-11,Middle East,War Alert,High,Chemicals,-0.42,-0.96,1,0,-0.05
2316,2024-05-11,Middle East,War Alert,Medium,Machinery,-0.2,0.68,0,0,0.4
2317,2024-02-21,Middle East,Supply Chain Shock,Low,Pharmaceuticals,-0.3,-0.35,0,1,-0.72
2318,2023-06-21,Europe,Tariff Update,Medium,IT Software,-0.31,-0.95,0,0,0.71
2319,2024-06-07,Asia,Stock Crash,Low,Engineering,0.76,-0.82,0,0,0.75
2320,2023-05-05,Middle East,War Alert,Medium,Medical Devices,0.59,-0.92,1,0,-0.8
2321,2022-01-11,Europe,Natural Calamity,Medium,Chemicals,-0.32,-0.86,1,0,0.84
2322,2022-01-25,Middle East,Stock Crash,High,Pharmaceuticals,-0.96,0.99,0,0,0.6
2323,2022-05-10,Europe,Stock Crash,Medium,IT Software,-0.99,-0.29,1,0,0.64
2324,2021-12-06,Middle East,War Alert,High,Engineering,0.31,-0.95,1,0,0.88
2325,2021-08-07,Global,War Alert,Medium,Solar,-0.46,0.08,1,1,0.94
2326,2023-04-18,North America,Natural Calamity,Medium,Pharmaceuticals,0.96,0.13,0,0,0.16
2327,2024-11-13,Middle East,Trade Agreement,Low,Textiles,0.3,-0.63,1,0,0.14
2328,2023-08-14,Middle East,Trade Agreement,Medium,Textiles,0.36,-0.86,1,1,-0.67
2329,2022-03-18,Global,Tariff Update,High,Chemicals,0.78,0.11,0,1,-0.94
2330,2021-03-01,North America,Stock Crash,Medium,Chemicals,0.51,0.65,1,0,0.5
2331,2024-08-04,Global,Stock Crash,High,Medical Devices,0.05,-0.95,0,1,0.84
2332,2023-01-03,Middle East,Natural Calamity,Medium,Medical Devices,0.51,-0.28,0,1,0.37
2333,2024-12-28,North America,Stock Crash,High,Solar,0.35,-0.17,1,1,-0.22
2334,2023-09-27,North America,Tariff Update,High,Medical Devices,-0.31,-0.05,1,0,0.53
2335,2022-12-07,North America,Natural Calamity,High,Chemicals,-0.66,0.05,0,0,-0.88
2336,2022-09-28,Middle East,Tariff Update,High,Pharmaceuticals,0.87,0.24,1,0,0.6
2337,2022-06-17,North America,Supply Chain Shock,Medium,Engineering,-0.79,0.74,1,0,0.62
2338,2023-06-30,Asia,Stock Crash,Low,Electronics,-0.46,-0.44,0,0,0.12
2339,2021-05-29,Asia,Natural Calamity,Low,Engineering,0.12,-0.07,1,1,0.97
2340,2021-02-01,Global,Supply Chain Shock,Low,Engineering,-0.63,-0.04,0,1,-0.41
2341,2021-04-08,Europe,War Alert,Medium,Chemicals,0.75,-0.68,0,1,-0.08
2342,2022-09-05,Europe,War Alert,High,Solar,-0.64,-0.96,0,0,-0.97
2343,2022-03-13,Global,War Alert,Medium,Auto Parts,0.42,0.96,0,0,-0.01
2344,2022-05-19,Global,Supply Chain Shock,Medium,Electronics,0,0.56,1,0,-0.75
2345,2021-06-17,Europe,Trade Agreement,High,Auto Parts,-0.15,-0.44,1,1,-0.19
2346,2021-02-26,Asia,Supply Chain Shock,Medium,Chemicals,-0.83,0.84,1,1,-0.91
2347,2022-12-16,Middle East,Stock Crash,High,Pharmaceuticals,-0.91,0.63,1,0,0.25
2348,2022-03-15,Middle East,Supply Chain Shock,Medium,Solar,-0.78,0.31,0,1,-0.68
2349,2022-03-20,Global,Supply Chain Shock,High,Pharmaceuticals,-0.86,0.36,1,0,-0.99
2350,2021-06-21,North America,Supply Chain Shock,High,Textiles,0.38,-0.56,1,0,-0.56
2351,2022-12-30,Middle East,War Alert,High,Chemicals,-0.34,0.64,0,1,0.09
2352,2023-05-24,Middle East,Supply Chain Shock,Medium,Chemicals,-0.51,0.47,1,0,-0.21
2353,2024-08-05,Asia,Trade Agreement,Low,Machinery,-0.96,-0.38,0,0,-0.42
2354,2021-06-29,Europe,Trade Agreement,Medium,Machinery,0.31,0.3,0,1,0.19
2355,2021-11-01,Global,War Alert,Medium,Machinery,0.48,-0.21,1,0,0.3
2356,2022-12-05,Asia,Natural Calamity,Low,Chemicals,-0.13,-0.47,1,1,0.41
2357,2023-07-14,Asia,Tariff Update,Medium,Engineering,-0.06,-0.11,0,1,0.33
2358,2024-03-10,North America,Tariff Update,Low,Chemicals,-0.34,-0.73,0,0,0.73
2359,2021-09-13,Europe,Supply Chain Shock,Medium,Textiles,0.38,0.25,0,0,-0.97
2360,2021-12-29,Middle East,Trade Agreement,High,Solar,-0.27,0.29,0,1,-0.85
2361,2024-03-30,Middle East,Natural Calamity,Medium,Auto Parts,-0.62,-0.94,0,0,0.12
2362,2023-02-23,North America,War Alert,High,Textiles,-0.17,0.72,0,1,0.47
2363,2021-06-19,North America,Natural Calamity,Medium,Engineering,0.99,0.68,1,1,0.85
2364,2021-10-22,North America,Natural Calamity,Low,Solar,-0.16,-0.83,1,1,0.78
2365,2023-12-05,Middle East,Supply Chain Shock,Medium,Electronics,0.88,-0.74,1,0,-0.76
2366,2021-05-30,Middle East,Natural Calamity,Medium,Auto Parts,-0.45,-0.74,1,1,0.69
2367,2021-09-20,North America,War Alert,High,Auto Parts,0.3,0.78,0,1,-0.44
2368,2022-09-18,Asia,Tariff Update,Low,Auto Parts,0.31,0.24,0,1,0.66
2369,2024-09-29,Middle East,Tariff Update,Low,Pharmaceuticals,0.07,0.89,1,0,-0.31
2370,2021-08-14,Middle East,Tariff Update,Low,Electronics,0.56,-0.54,0,1,0.07
2371,2021-06-09,Middle East,War Alert,High,Chemicals,0.63,0.73,1,0,-0.92
2372,2023-07-07,Global,Supply Chain Shock,Medium,Electronics,-0.59,0.38,1,0,-0.88
2373,2023-08-17,Global,Tariff Update,High,Medical Devices,0.76,0.23,0,1,0.08
2374,2021-05-31,Middle East,Supply Chain Shock,Medium,Auto Parts,0.27,0.53,0,0,-0.94
2375,2022-07-11,Global,Natural Calamity,Medium,Machinery,0.48,-0.28,1,1,-0.86
2376,2021-09-02,Asia,Natural Calamity,Medium,Medical Devices,0.74,-0.06,1,1,0.38
2377,2023-04-28,Global,Tariff Update,Low,IT Software,-0.91,-0.6,1,1,0.94
2378,2024-06-07,Middle East,Natural Calamity,High,Electronics,0.78,-0.44,1,1,-0.23
2379,2024-08-31,North America,Tariff Update,High,Textiles,0.59,-0.85,1,0,0.44
2380,2021-02-14,Asia,Tariff Update,High,Chemicals,0.99,0.66,1,0,-0.83
2381,2024-05-06,Global,War Alert,High,Auto Parts,-1,-0.02,0,0,0.34
2382,2023-10-14,Global,Natural Calamity,Medium,Electronics,-0.92,0.45,1,0,0.2
2383,2025-01-08,Europe,Natural Calamity,Low,Pharmaceuticals,0.68,-0.66,0,0,-0.57
2384,2024-09-27,Asia,Natural Calamity,High,Machinery,0.82,0.29,0,1,-0.94
2385,2021-02-17,Europe,Natural Calamity,High,Machinery,0.87,0.78,0,1,0.25
2386,2021-01-06,Asia,Natural Calamity,High,IT Software,-0.86,0.84,1,0,0.34
2387,2023-06-10,Asia,Natural Calamity,Low,Electronics,-0.39,-0.49,1,0,-0.72
2388,2023-11-28,Asia,Supply Chain Shock,Low,Machinery,-0.66,0.26,0,1,-0.61
2389,2021-10-03,Europe,Stock Crash,Low,Engineering,-0.56,-0.96,1,1,0.69
2390,2023-05-02,Middle East,Tariff Update,Medium,Auto Parts,1,0.27,1,1,-0.95
2391,2024-08-19,Middle East,Natural Calamity,Medium,IT Software,-0.72,-0.68,0,1,-0.67
2392,2022-07-02,Asia,Supply Chain Shock,High,Electronics,-0.71,-0.78,1,1,-0.64
2393,2024-05-19,Europe,War Alert,Medium,Machinery,-0.74,0.89,1,1,-0.98
2394,2023-10-29,Europe,Natural Calamity,Low,Medical Devices,0.17,0.95,0,1,0.77
2395,2022-08-18,Global,Tariff Update,Medium,Auto Parts,0.38,-0.15,1,1,0.65
2396,2023-07-06,Global,Stock Crash,Medium,Machinery,-0.85,-0.21,1,1,0.69
2397,2024-02-28,Asia,Natural Calamity,High,Medical Devices,-0.08,-0.97,1,1,0.78
2398,2022-08-13,Global,Supply Chain Shock,Medium,Machinery,0.08,0.57,0,0,0.26
2399,2022-12-28,Middle East,War Alert,High,Pharmaceuticals,-0.75,0.04,0,0,0.91
2400,2023-08-26,Middle East,Tariff Update,Low,Pharmaceuticals,0.95,0.26,1,1,-0.03
2401,2022-03-27,Asia,Stock Crash,Low,Pharmaceuticals,-0.76,0.83,0,0,-0.37
2402,2024-11-03,North America,Trade Agreement,High,Textiles,-0.24,0.68,1,1,0.16
2403,2024-02-24,Middle East,Trade Agreement,Low,Chemicals,0.59,-0.12,0,1,0.83
2404,2021-06-27,Global,Stock Crash,Medium,IT Software,0.53,-0.82,1,1,-0.31
2405,2021-09-07,North America,Trade Agreement,High,Chemicals,0.38,-0.62,0,1,0.99
2406,2022-02-22,North America,Natural Calamity,Low,Textiles,-0.69,0.95,0,0,-0.25
2407,2022-02-15,Europe,Natural Calamity,Low,Medical Devices,-0.94,-0.18,0,1,-0.81
2408,2023-10-29,North America,Tariff Update,Medium,Medical Devices,-0.21,-0.98,0,0,0.38
2409,2023-05-05,Middle East,Natural Calamity,High,Electronics,0.53,0.81,0,1,0.14
2410,2022-10-06,North America,Supply Chain Shock,High,Pharmaceuticals,0.84,0.61,0,1,-0.35
2411,2023-07-09,Asia,Supply Chain Shock,High,Medical Devices,0.1,-0.96,0,1,-0.11
2412,2022-07-20,Middle East,Natural Calamity,Medium,Electronics,-0.29,0.58,0,0,-0.05
2413,2023-08-27,North America,Supply Chain Shock,Medium,Auto Parts,-0.12,0.61,0,1,-0.65
2414,2024-10-21,Global,Tariff Update,Medium,Pharmaceuticals,-0.6,-0.34,1,1,-0.77
2415,2021-05-21,Europe,Tariff Update,Medium,Machinery,-0.64,0,1,0,0.34
2416,2024-01-06,Europe,Natural Calamity,Medium,Solar,0.47,0.24,0,1,-0.37
2417,2023-11-22,North America,Tariff Update,Medium,Textiles,0.46,-0.69,0,1,-0.54
2418,2021-05-06,Global,Stock Crash,Low,Electronics,-0.88,0.17,1,0,0.35
2419,2023-12-29,Middle East,Natural Calamity,High,Engineering,-0.19,0.04,1,1,0.43
2420,2021-11-03,North America,Natural Calamity,Low,Solar,0.81,0.69,0,1,0.28
2421,2021-05-06,Middle East,Supply Chain Shock,Medium,Textiles,-0.92,-0.3,1,0,-0.17
2422,2022-06-21,Global,Stock Crash,Medium,Medical Devices,-0.73,-0.97,1,1,-0.39
2423,2023-06-29,Middle East,War Alert,Medium,IT Software,-0.35,0.01,1,0,0.81
